"Word","Letter_1","Letter_2","Letter_3","Letter_4","Letter_5","UniqueLetters"
"enrol","e","n","r","o","l","enrol"
"wilts","w","i","l","t","s","wilts"
"roams","r","o","a","m","s","roams"
"duped","d","u","p","e","d","dupe"
"cysts","c","y","s","t","s","cyst"
"mitts","m","i","t","t","s","mits"
"safes","s","a","f","e","s","safe"
"spats","s","p","a","t","s","spat"
"coops","c","o","o","p","s","cops"
"filet","f","i","l","e","t","filet"
"knell","k","n","e","l","l","knel"
"refit","r","e","f","i","t","refit"
"covey","c","o","v","e","y","covey"
"punks","p","u","n","k","s","punks"
"kilns","k","i","l","n","s","kilns"
"fitly","f","i","t","l","y","fitly"
"abate","a","b","a","t","e","abte"
"talcs","t","a","l","c","s","talcs"
"heeds","h","e","e","d","s","heds"
"duels","d","u","e","l","s","duels"
"wanly","w","a","n","l","y","wanly"
"ruffs","r","u","f","f","s","rufs"
"gauss","g","a","u","s","s","gaus"
"lapel","l","a","p","e","l","lape"
"jaunt","j","a","u","n","t","jaunt"
"whelp","w","h","e","l","p","whelp"
"cleat","c","l","e","a","t","cleat"
"gauzy","g","a","u","z","y","gauzy"
"dirge","d","i","r","g","e","dirge"
"edits","e","d","i","t","s","edits"
"wormy","w","o","r","m","y","wormy"
"moats","m","o","a","t","s","moats"
"smear","s","m","e","a","r","smear"
"prods","p","r","o","d","s","prods"
"bowel","b","o","w","e","l","bowel"
"frisk","f","r","i","s","k","frisk"
"vests","v","e","s","t","s","vest"
"bayed","b","a","y","e","d","bayed"
"rasps","r","a","s","p","s","rasp"
"tames","t","a","m","e","s","tames"
"delve","d","e","l","v","e","delv"
"embed","e","m","b","e","d","embd"
"befit","b","e","f","i","t","befit"
"wafer","w","a","f","e","r","wafer"
"ceded","c","e","d","e","d","ced"
"novas","n","o","v","a","s","novas"
"feign","f","e","i","g","n","feign"
"spews","s","p","e","w","s","spew"
"larch","l","a","r","c","h","larch"
"huffs","h","u","f","f","s","hufs"
"doles","d","o","l","e","s","doles"
"mamas","m","a","m","a","s","mas"
"hulks","h","u","l","k","s","hulks"
"pried","p","r","i","e","d","pried"
"brims","b","r","i","m","s","brims"
"irked","i","r","k","e","d","irked"
"aspic","a","s","p","i","c","aspic"
"swipe","s","w","i","p","e","swipe"
"mealy","m","e","a","l","y","mealy"
"skimp","s","k","i","m","p","skimp"
"bluer","b","l","u","e","r","bluer"
"slake","s","l","a","k","e","slake"
"dowdy","d","o","w","d","y","dowy"
"penis","p","e","n","i","s","penis"
"brays","b","r","a","y","s","brays"
"pupas","p","u","p","a","s","puas"
"egret","e","g","r","e","t","egrt"
"flunk","f","l","u","n","k","flunk"
"phlox","p","h","l","o","x","phlox"
"gripe","g","r","i","p","e","gripe"
"peony","p","e","o","n","y","peony"
"douse","d","o","u","s","e","douse"
"blurs","b","l","u","r","s","blurs"
"darns","d","a","r","n","s","darns"
"slunk","s","l","u","n","k","slunk"
"lefts","l","e","f","t","s","lefts"
"chats","c","h","a","t","s","chats"
"inane","i","n","a","n","e","inae"
"vials","v","i","a","l","s","vials"
"stilt","s","t","i","l","t","stil"
"rinks","r","i","n","k","s","rinks"
"woofs","w","o","o","f","s","wofs"
"wowed","w","o","w","e","d","woed"
"bongs","b","o","n","g","s","bongs"
"frond","f","r","o","n","d","frond"
"ingot","i","n","g","o","t","ingot"
"evict","e","v","i","c","t","evict"
"singe","s","i","n","g","e","singe"
"shyer","s","h","y","e","r","shyer"
"flied","f","l","i","e","d","flied"
"slops","s","l","o","p","s","slop"
"dolts","d","o","l","t","s","dolts"
"drool","d","r","o","o","l","drol"
"dells","d","e","l","l","s","dels"
"whelk","w","h","e","l","k","whelk"
"hippy","h","i","p","p","y","hipy"
"feted","f","e","t","e","d","fetd"
"ether","e","t","h","e","r","ethr"
"cocos","c","o","c","o","s","cos"
"hives","h","i","v","e","s","hives"
"jibed","j","i","b","e","d","jibed"
"mazes","m","a","z","e","s","mazes"
"trios","t","r","i","o","s","trios"
"sirup","s","i","r","u","p","sirup"
"squab","s","q","u","a","b","squab"
"laths","l","a","t","h","s","laths"
"leers","l","e","e","r","s","lers"
"pasta","p","a","s","t","a","past"
"rifts","r","i","f","t","s","rifts"
"lopes","l","o","p","e","s","lopes"
"alias","a","l","i","a","s","alis"
"whirs","w","h","i","r","s","whirs"
"diced","d","i","c","e","d","dice"
"slags","s","l","a","g","s","slag"
"lodes","l","o","d","e","s","lodes"
"foxed","f","o","x","e","d","foxed"
"idled","i","d","l","e","d","idle"
"prows","p","r","o","w","s","prows"
"plait","p","l","a","i","t","plait"
"malts","m","a","l","t","s","malts"
"chafe","c","h","a","f","e","chafe"
"cower","c","o","w","e","r","cower"
"toyed","t","o","y","e","d","toyed"
"chefs","c","h","e","f","s","chefs"
"keels","k","e","e","l","s","kels"
"sties","s","t","i","e","s","stie"
"racer","r","a","c","e","r","race"
"etude","e","t","u","d","e","etud"
"sucks","s","u","c","k","s","suck"
"sulks","s","u","l","k","s","sulk"
"micas","m","i","c","a","s","micas"
"czars","c","z","a","r","s","czars"
"copse","c","o","p","s","e","copse"
"ailed","a","i","l","e","d","ailed"
"abler","a","b","l","e","r","abler"
"rabid","r","a","b","i","d","rabid"
"golds","g","o","l","d","s","golds"
"croup","c","r","o","u","p","croup"
"snaky","s","n","a","k","y","snaky"
"visas","v","i","s","a","s","visa"
"palls","p","a","l","l","s","pals"
"mopes","m","o","p","e","s","mopes"
"boned","b","o","n","e","d","boned"
"wispy","w","i","s","p","y","wispy"
"raved","r","a","v","e","d","raved"
"swaps","s","w","a","p","s","swap"
"junky","j","u","n","k","y","junky"
"doily","d","o","i","l","y","doily"
"pawns","p","a","w","n","s","pawns"
"tamer","t","a","m","e","r","tamer"
"poach","p","o","a","c","h","poach"
"baits","b","a","i","t","s","baits"
"damns","d","a","m","n","s","damns"
"gumbo","g","u","m","b","o","gumbo"
"daunt","d","a","u","n","t","daunt"
"prank","p","r","a","n","k","prank"
"hunks","h","u","n","k","s","hunks"
"buxom","b","u","x","o","m","buxom"
"heres","h","e","r","e","s","hers"
"honks","h","o","n","k","s","honks"
"stows","s","t","o","w","s","stow"
"unbar","u","n","b","a","r","unbar"
"idles","i","d","l","e","s","idles"
"routs","r","o","u","t","s","routs"
"sages","s","a","g","e","s","sage"
"goads","g","o","a","d","s","goads"
"remit","r","e","m","i","t","remit"
"copes","c","o","p","e","s","copes"
"deign","d","e","i","g","n","deign"
"culls","c","u","l","l","s","culs"
"girds","g","i","r","d","s","girds"
"haves","h","a","v","e","s","haves"
"lucks","l","u","c","k","s","lucks"
"stunk","s","t","u","n","k","stunk"
"dodos","d","o","d","o","s","dos"
"shams","s","h","a","m","s","sham"
"snubs","s","n","u","b","s","snub"
"icons","i","c","o","n","s","icons"
"usurp","u","s","u","r","p","usrp"
"dooms","d","o","o","m","s","doms"
"hells","h","e","l","l","s","hels"
"soled","s","o","l","e","d","soled"
"comas","c","o","m","a","s","comas"
"paves","p","a","v","e","s","paves"
"maths","m","a","t","h","s","maths"
"perks","p","e","r","k","s","perks"
"limps","l","i","m","p","s","limps"
"wombs","w","o","m","b","s","wombs"
"blurb","b","l","u","r","b","blur"
"daubs","d","a","u","b","s","daubs"
"cokes","c","o","k","e","s","cokes"
"sours","s","o","u","r","s","sour"
"stuns","s","t","u","n","s","stun"
"cased","c","a","s","e","d","cased"
"musts","m","u","s","t","s","must"
"coeds","c","o","e","d","s","coeds"
"cowed","c","o","w","e","d","cowed"
"aping","a","p","i","n","g","aping"
"zoned","z","o","n","e","d","zoned"
"rummy","r","u","m","m","y","rumy"
"fetes","f","e","t","e","s","fets"
"skulk","s","k","u","l","k","skul"
"quaff","q","u","a","f","f","quaf"
"rajah","r","a","j","a","h","rajh"
"deans","d","e","a","n","s","deans"
"reaps","r","e","a","p","s","reaps"
"galas","g","a","l","a","s","gals"
"tills","t","i","l","l","s","tils"
"roved","r","o","v","e","d","roved"
"kudos","k","u","d","o","s","kudos"
"toned","t","o","n","e","d","toned"
"pared","p","a","r","e","d","pared"
"scull","s","c","u","l","l","scul"
"vexes","v","e","x","e","s","vexs"
"punts","p","u","n","t","s","punts"
"snoop","s","n","o","o","p","snop"
"bails","b","a","i","l","s","bails"
"dames","d","a","m","e","s","dames"
"hazes","h","a","z","e","s","hazes"
"lores","l","o","r","e","s","lores"
"marts","m","a","r","t","s","marts"
"voids","v","o","i","d","s","voids"
"ameba","a","m","e","b","a","ameb"
"rakes","r","a","k","e","s","rakes"
"adzes","a","d","z","e","s","adzes"
"harms","h","a","r","m","s","harms"
"rears","r","e","a","r","s","reas"
"satyr","s","a","t","y","r","satyr"
"swill","s","w","i","l","l","swil"
"hexes","h","e","x","e","s","hexs"
"colic","c","o","l","i","c","coli"
"leeks","l","e","e","k","s","leks"
"hurls","h","u","r","l","s","hurls"
"yowls","y","o","w","l","s","yowls"
"ivies","i","v","i","e","s","ives"
"plops","p","l","o","p","s","plos"
"musks","m","u","s","k","s","musk"
"papaw","p","a","p","a","w","paw"
"jells","j","e","l","l","s","jels"
"bused","b","u","s","e","d","bused"
"cruet","c","r","u","e","t","cruet"
"bided","b","i","d","e","d","bide"
"filch","f","i","l","c","h","filch"
"zests","z","e","s","t","s","zest"
"rooks","r","o","o","k","s","roks"
"laxly","l","a","x","l","y","laxy"
"rends","r","e","n","d","s","rends"
"loams","l","o","a","m","s","loams"
"basks","b","a","s","k","s","bask"
"sires","s","i","r","e","s","sire"
"carps","c","a","r","p","s","carps"
"pokey","p","o","k","e","y","pokey"
"flits","f","l","i","t","s","flits"
"muses","m","u","s","e","s","muse"
"bawls","b","a","w","l","s","bawls"
"shuck","s","h","u","c","k","shuck"
"viler","v","i","l","e","r","viler"
"lisps","l","i","s","p","s","lisp"
"peeps","p","e","e","p","s","pes"
"sorer","s","o","r","e","r","sore"
"lolls","l","o","l","l","s","los"
"prude","p","r","u","d","e","prude"
"diked","d","i","k","e","d","dike"
"floss","f","l","o","s","s","flos"
"flogs","f","l","o","g","s","flogs"
"scums","s","c","u","m","s","scum"
"dopes","d","o","p","e","s","dopes"
"bogie","b","o","g","i","e","bogie"
"pinky","p","i","n","k","y","pinky"
"leafs","l","e","a","f","s","leafs"
"tubas","t","u","b","a","s","tubas"
"scads","s","c","a","d","s","scad"
"lowed","l","o","w","e","d","lowed"
"yeses","y","e","s","e","s","yes"
"biked","b","i","k","e","d","biked"
"qualm","q","u","a","l","m","qualm"
"evens","e","v","e","n","s","evns"
"caned","c","a","n","e","d","caned"
"gawks","g","a","w","k","s","gawks"
"whits","w","h","i","t","s","whits"
"wooly","w","o","o","l","y","woly"
"gluts","g","l","u","t","s","gluts"
"romps","r","o","m","p","s","romps"
"bests","b","e","s","t","s","best"
"dunce","d","u","n","c","e","dunce"
"crony","c","r","o","n","y","crony"
"joist","j","o","i","s","t","joist"
"tunas","t","u","n","a","s","tunas"
"boner","b","o","n","e","r","boner"
"malls","m","a","l","l","s","mals"
"parch","p","a","r","c","h","parch"
"avers","a","v","e","r","s","avers"
"crams","c","r","a","m","s","crams"
"pares","p","a","r","e","s","pares"
"dally","d","a","l","l","y","daly"
"bigot","b","i","g","o","t","bigot"
"kales","k","a","l","e","s","kales"
"flays","f","l","a","y","s","flays"
"leach","l","e","a","c","h","leach"
"gushy","g","u","s","h","y","gushy"
"pooch","p","o","o","c","h","poch"
"huger","h","u","g","e","r","huger"
"slyer","s","l","y","e","r","slyer"
"golfs","g","o","l","f","s","golfs"
"mires","m","i","r","e","s","mires"
"flues","f","l","u","e","s","flues"
"loafs","l","o","a","f","s","loafs"
"arced","a","r","c","e","d","arced"
"acnes","a","c","n","e","s","acnes"
"neons","n","e","o","n","s","neos"
"fiefs","f","i","e","f","s","fies"
"dints","d","i","n","t","s","dints"
"dazes","d","a","z","e","s","dazes"
"pouts","p","o","u","t","s","pouts"
"cored","c","o","r","e","d","cored"
"yules","y","u","l","e","s","yules"
"lilts","l","i","l","t","s","lits"
"beefs","b","e","e","f","s","befs"
"mutts","m","u","t","t","s","muts"
"fells","f","e","l","l","s","fels"
"cowls","c","o","w","l","s","cowls"
"spuds","s","p","u","d","s","spud"
"lames","l","a","m","e","s","lames"
"jawed","j","a","w","e","d","jawed"
"dupes","d","u","p","e","s","dupes"
"deads","d","e","a","d","s","deas"
"bylaw","b","y","l","a","w","bylaw"
"noons","n","o","o","n","s","nos"
"nifty","n","i","f","t","y","nifty"
"clued","c","l","u","e","d","clued"
"vireo","v","i","r","e","o","vireo"
"gapes","g","a","p","e","s","gapes"
"metes","m","e","t","e","s","mets"
"cuter","c","u","t","e","r","cuter"
"maims","m","a","i","m","s","mais"
"droll","d","r","o","l","l","drol"
"cupid","c","u","p","i","d","cupid"
"mauls","m","a","u","l","s","mauls"
"sedge","s","e","d","g","e","sedg"
"papas","p","a","p","a","s","pas"
"wheys","w","h","e","y","s","wheys"
"eking","e","k","i","n","g","eking"
"loots","l","o","o","t","s","lots"
"hilts","h","i","l","t","s","hilts"
"meows","m","e","o","w","s","meows"
"beaus","b","e","a","u","s","beaus"
"dices","d","i","c","e","s","dices"
"peppy","p","e","p","p","y","pey"
"riper","r","i","p","e","r","ripe"
"fogey","f","o","g","e","y","fogey"
"gists","g","i","s","t","s","gist"
"yogas","y","o","g","a","s","yogas"
"gilts","g","i","l","t","s","gilts"
"skews","s","k","e","w","s","skew"
"cedes","c","e","d","e","s","ceds"
"zeals","z","e","a","l","s","zeals"
"alums","a","l","u","m","s","alums"
"okays","o","k","a","y","s","okays"
"elope","e","l","o","p","e","elop"
"grump","g","r","u","m","p","grump"
"wafts","w","a","f","t","s","wafts"
"soots","s","o","o","t","s","sot"
"blimp","b","l","i","m","p","blimp"
"hefts","h","e","f","t","s","hefts"
"mulls","m","u","l","l","s","muls"
"hosed","h","o","s","e","d","hosed"
"cress","c","r","e","s","s","cres"
"doffs","d","o","f","f","s","dofs"
"ruder","r","u","d","e","r","rude"
"pixie","p","i","x","i","e","pixe"
"waifs","w","a","i","f","s","waifs"
"ousts","o","u","s","t","s","oust"
"pucks","p","u","c","k","s","pucks"
"biers","b","i","e","r","s","biers"
"gulch","g","u","l","c","h","gulch"
"suets","s","u","e","t","s","suet"
"hobos","h","o","b","o","s","hobs"
"lints","l","i","n","t","s","lints"
"brans","b","r","a","n","s","brans"
"teals","t","e","a","l","s","teals"
"garbs","g","a","r","b","s","garbs"
"pewee","p","e","w","e","e","pew"
"helms","h","e","l","m","s","helms"
"turfs","t","u","r","f","s","turfs"
"quips","q","u","i","p","s","quips"
"wends","w","e","n","d","s","wends"
"banes","b","a","n","e","s","banes"
"napes","n","a","p","e","s","napes"
"icier","i","c","i","e","r","icer"
"swats","s","w","a","t","s","swat"
"bagel","b","a","g","e","l","bagel"
"hexed","h","e","x","e","d","hexd"
"ogres","o","g","r","e","s","ogres"
"goner","g","o","n","e","r","goner"
"gilds","g","i","l","d","s","gilds"
"pyres","p","y","r","e","s","pyres"
"lards","l","a","r","d","s","lards"
"bides","b","i","d","e","s","bides"
"paged","p","a","g","e","d","paged"
"talon","t","a","l","o","n","talon"
"flout","f","l","o","u","t","flout"
"medic","m","e","d","i","c","medic"
"veals","v","e","a","l","s","veals"
"putts","p","u","t","t","s","puts"
"dirks","d","i","r","k","s","dirks"
"dotes","d","o","t","e","s","dotes"
"tippy","t","i","p","p","y","tipy"
"blurt","b","l","u","r","t","blurt"
"piths","p","i","t","h","s","piths"
"acing","a","c","i","n","g","acing"
"barer","b","a","r","e","r","bare"
"whets","w","h","e","t","s","whets"
"gaits","g","a","i","t","s","gaits"
"wools","w","o","o","l","s","wols"
"dunks","d","u","n","k","s","dunks"
"heros","h","e","r","o","s","heros"
"swabs","s","w","a","b","s","swab"
"dirts","d","i","r","t","s","dirts"
"jutes","j","u","t","e","s","jutes"
"hemps","h","e","m","p","s","hemps"
"surfs","s","u","r","f","s","surf"
"okapi","o","k","a","p","i","okapi"
"chows","c","h","o","w","s","chows"
"shoos","s","h","o","o","s","sho"
"dusks","d","u","s","k","s","dusk"
"parry","p","a","r","r","y","pary"
"decal","d","e","c","a","l","decal"
"furls","f","u","r","l","s","furls"
"cilia","c","i","l","i","a","cila"
"sears","s","e","a","r","s","sear"
"novae","n","o","v","a","e","novae"
"murks","m","u","r","k","s","murks"
"warps","w","a","r","p","s","warps"
"slues","s","l","u","e","s","slue"
"lamer","l","a","m","e","r","lamer"
"saris","s","a","r","i","s","sari"
"weans","w","e","a","n","s","weans"
"purrs","p","u","r","r","s","purs"
"dills","d","i","l","l","s","dils"
"togas","t","o","g","a","s","togas"
"newts","n","e","w","t","s","newts"
"meany","m","e","a","n","y","meany"
"bunts","b","u","n","t","s","bunts"
"razes","r","a","z","e","s","razes"
"goons","g","o","o","n","s","gons"
"wicks","w","i","c","k","s","wicks"
"ruses","r","u","s","e","s","ruse"
"vends","v","e","n","d","s","vends"
"geode","g","e","o","d","e","geod"
"drake","d","r","a","k","e","drake"
"judos","j","u","d","o","s","judos"
"lofts","l","o","f","t","s","lofts"
"pulps","p","u","l","p","s","puls"
"lauds","l","a","u","d","s","lauds"
"mucks","m","u","c","k","s","mucks"
"vises","v","i","s","e","s","vise"
"mocha","m","o","c","h","a","mocha"
"oiled","o","i","l","e","d","oiled"
"roman","r","o","m","a","n","roman"
"ethyl","e","t","h","y","l","ethyl"
"gotta","g","o","t","t","a","gota"
"fugue","f","u","g","u","e","fuge"
"smack","s","m","a","c","k","smack"
"gourd","g","o","u","r","d","gourd"
"bumpy","b","u","m","p","y","bumpy"
"radix","r","a","d","i","x","radix"
"fatty","f","a","t","t","y","faty"
"borax","b","o","r","a","x","borax"
"cubit","c","u","b","i","t","cubit"
"cacti","c","a","c","t","i","cati"
"gamma","g","a","m","m","a","gam"
"focal","f","o","c","a","l","focal"
"avail","a","v","a","i","l","avil"
"papal","p","a","p","a","l","pal"
"golly","g","o","l","l","y","goly"
"elite","e","l","i","t","e","elit"
"versa","v","e","r","s","a","versa"
"billy","b","i","l","l","y","bily"
"adieu","a","d","i","e","u","adieu"
"annum","a","n","n","u","m","anum"
"howdy","h","o","w","d","y","howdy"
"rhino","r","h","i","n","o","rhino"
"norms","n","o","r","m","s","norms"
"bobby","b","o","b","b","y","boy"
"axiom","a","x","i","o","m","axiom"
"setup","s","e","t","u","p","setup"
"yolks","y","o","l","k","s","yolks"
"terns","t","e","r","n","s","terns"
"mixer","m","i","x","e","r","mixer"
"genre","g","e","n","r","e","genr"
"knoll","k","n","o","l","l","knol"
"abode","a","b","o","d","e","abode"
"junta","j","u","n","t","a","junta"
"gorge","g","o","r","g","e","gore"
"combo","c","o","m","b","o","comb"
"alpha","a","l","p","h","a","alph"
"overt","o","v","e","r","t","overt"
"kinda","k","i","n","d","a","kinda"
"spelt","s","p","e","l","t","spelt"
"prick","p","r","i","c","k","prick"
"nobly","n","o","b","l","y","nobly"
"ephod","e","p","h","o","d","ephod"
"audio","a","u","d","i","o","audio"
"modal","m","o","d","a","l","modal"
"veldt","v","e","l","d","t","veldt"
"warty","w","a","r","t","y","warty"
"fluke","f","l","u","k","e","fluke"
"bonny","b","o","n","n","y","bony"
"bream","b","r","e","a","m","bream"
"rosin","r","o","s","i","n","rosin"
"bolls","b","o","l","l","s","bols"
"doers","d","o","e","r","s","doers"
"downs","d","o","w","n","s","downs"
"beady","b","e","a","d","y","beady"
"motif","m","o","t","i","f","motif"
"humph","h","u","m","p","h","hump"
"fella","f","e","l","l","a","fela"
"mould","m","o","u","l","d","mould"
"crepe","c","r","e","p","e","crep"
"kerns","k","e","r","n","s","kerns"
"aloha","a","l","o","h","a","aloh"
"glyph","g","l","y","p","h","glyph"
"azure","a","z","u","r","e","azure"
"riser","r","i","s","e","r","rise"
"blest","b","l","e","s","t","blest"
"locus","l","o","c","u","s","locus"
"lumpy","l","u","m","p","y","lumpy"
"beryl","b","e","r","y","l","beryl"
"wanna","w","a","n","n","a","wan"
"brier","b","r","i","e","r","brie"
"tuner","t","u","n","e","r","tuner"
"rowdy","r","o","w","d","y","rowdy"
"mural","m","u","r","a","l","mural"
"timer","t","i","m","e","r","timer"
"canst","c","a","n","s","t","canst"
"krill","k","r","i","l","l","kril"
"quoth","q","u","o","t","h","quoth"
"lemme","l","e","m","m","e","lem"
"triad","t","r","i","a","d","triad"
"tenon","t","e","n","o","n","teno"
"amply","a","m","p","l","y","amply"
"deeps","d","e","e","p","s","deps"
"padre","p","a","d","r","e","padre"
"leant","l","e","a","n","t","leant"
"pacer","p","a","c","e","r","pacer"
"octal","o","c","t","a","l","octal"
"dolly","d","o","l","l","y","doly"
"trans","t","r","a","n","s","trans"
"sumac","s","u","m","a","c","sumac"
"foamy","f","o","a","m","y","foamy"
"lolly","l","o","l","l","y","loy"
"giver","g","i","v","e","r","giver"
"quipu","q","u","i","p","u","quip"
"codex","c","o","d","e","x","codex"
"manna","m","a","n","n","a","man"
"unwed","u","n","w","e","d","unwed"
"vodka","v","o","d","k","a","vodka"
"ferny","f","e","r","n","y","ferny"
"salon","s","a","l","o","n","salon"
"duple","d","u","p","l","e","duple"
"boron","b","o","r","o","n","born"
"revue","r","e","v","u","e","revu"
"crier","c","r","i","e","r","crie"
"alack","a","l","a","c","k","alck"
"inter","i","n","t","e","r","inter"
"dilly","d","i","l","l","y","dily"
"whist","w","h","i","s","t","whist"
"cults","c","u","l","t","s","cults"
"spake","s","p","a","k","e","spake"
"reset","r","e","s","e","t","rest"
"loess","l","o","e","s","s","loes"
"decor","d","e","c","o","r","decor"
"mover","m","o","v","e","r","mover"
"verve","v","e","r","v","e","ver"
"ethic","e","t","h","i","c","ethic"
"gamut","g","a","m","u","t","gamut"
"lingo","l","i","n","g","o","lingo"
"dunno","d","u","n","n","o","duno"
"align","a","l","i","g","n","align"
"sissy","s","i","s","s","y","siy"
"incur","i","n","c","u","r","incur"
"reedy","r","e","e","d","y","redy"
"avant","a","v","a","n","t","avnt"
"piper","p","i","p","e","r","pier"
"waxer","w","a","x","e","r","waxer"
"calyx","c","a","l","y","x","calyx"
"basil","b","a","s","i","l","basil"
"coons","c","o","o","n","s","cons"
"seine","s","e","i","n","e","sein"
"piney","p","i","n","e","y","piney"
"lemma","l","e","m","m","a","lema"
"trams","t","r","a","m","s","trams"
"winch","w","i","n","c","h","winch"
"whirr","w","h","i","r","r","whir"
"saith","s","a","i","t","h","saith"
"ionic","i","o","n","i","c","ionc"
"heady","h","e","a","d","y","heady"
"harem","h","a","r","e","m","harem"
"tummy","t","u","m","m","y","tumy"
"sally","s","a","l","l","y","saly"
"shied","s","h","i","e","d","shied"
"dross","d","r","o","s","s","dros"
"farad","f","a","r","a","d","fard"
"saver","s","a","v","e","r","saver"
"tilde","t","i","l","d","e","tilde"
"jingo","j","i","n","g","o","jingo"
"bower","b","o","w","e","r","bower"
"serif","s","e","r","i","f","serif"
"facto","f","a","c","t","o","facto"
"belle","b","e","l","l","e","bel"
"inset","i","n","s","e","t","inset"
"bogus","b","o","g","u","s","bogus"
"caved","c","a","v","e","d","caved"
"forte","f","o","r","t","e","forte"
"sooty","s","o","o","t","y","soty"
"bongo","b","o","n","g","o","bong"
"toves","t","o","v","e","s","toves"
"credo","c","r","e","d","o","credo"
"basal","b","a","s","a","l","basl"
"yella","y","e","l","l","a","yela"
"aglow","a","g","l","o","w","aglow"
"glean","g","l","e","a","n","glean"
"gusto","g","u","s","t","o","gusto"
"hymen","h","y","m","e","n","hymen"
"ethos","e","t","h","o","s","ethos"
"terra","t","e","r","r","a","tera"
"brash","b","r","a","s","h","brash"
"scrip","s","c","r","i","p","scrip"
"swash","s","w","a","s","h","swah"
"aleph","a","l","e","p","h","aleph"
"tinny","t","i","n","n","y","tiny"
"itchy","i","t","c","h","y","itchy"
"wanta","w","a","n","t","a","want"
"trice","t","r","i","c","e","trice"
"jowls","j","o","w","l","s","jowls"
"gongs","g","o","n","g","s","gons"
"garde","g","a","r","d","e","garde"
"boric","b","o","r","i","c","boric"
"twill","t","w","i","l","l","twil"
"sower","s","o","w","e","r","sower"
"henry","h","e","n","r","y","henry"
"awash","a","w","a","s","h","awsh"
"libel","l","i","b","e","l","libe"
"spurn","s","p","u","r","n","spurn"
"sabre","s","a","b","r","e","sabre"
"rebut","r","e","b","u","t","rebut"
"penal","p","e","n","a","l","penal"
"obese","o","b","e","s","e","obes"
"sonny","s","o","n","n","y","sony"
"quirt","q","u","i","r","t","quirt"
"mebbe","m","e","b","b","e","meb"
"tacit","t","a","c","i","t","taci"
"greek","g","r","e","e","k","grek"
"xenon","x","e","n","o","n","xeno"
"hullo","h","u","l","l","o","hulo"
"pique","p","i","q","u","e","pique"
"roger","r","o","g","e","r","roge"
"negro","n","e","g","r","o","negro"
"hadst","h","a","d","s","t","hadst"
"gecko","g","e","c","k","o","gecko"
"beget","b","e","g","e","t","begt"
"uncut","u","n","c","u","t","unct"
"aloes","a","l","o","e","s","aloes"
"louis","l","o","u","i","s","louis"
"quint","q","u","i","n","t","quint"
"clunk","c","l","u","n","k","clunk"
"raped","r","a","p","e","d","raped"
"salvo","s","a","l","v","o","salvo"
"diode","d","i","o","d","e","dioe"
"matey","m","a","t","e","y","matey"
"hertz","h","e","r","t","z","hertz"
"xylem","x","y","l","e","m","xylem"
"kiosk","k","i","o","s","k","kios"
"apace","a","p","a","c","e","apce"
"cawed","c","a","w","e","d","cawed"
"peter","p","e","t","e","r","petr"
"wench","w","e","n","c","h","wench"
"cohos","c","o","h","o","s","cohs"
"sorta","s","o","r","t","a","sorta"
"gamba","g","a","m","b","a","gamb"
"bytes","b","y","t","e","s","bytes"
"tango","t","a","n","g","o","tango"
"nutty","n","u","t","t","y","nuty"
"axial","a","x","i","a","l","axil"
"aleck","a","l","e","c","k","aleck"
"natal","n","a","t","a","l","natl"
"clomp","c","l","o","m","p","clomp"
"gored","g","o","r","e","d","gored"
"siree","s","i","r","e","e","sire"
"bandy","b","a","n","d","y","bandy"
"gunny","g","u","n","n","y","guny"
"runic","r","u","n","i","c","runic"
"whizz","w","h","i","z","z","whiz"
"rupee","r","u","p","e","e","rupe"
"fated","f","a","t","e","d","fated"
"wiper","w","i","p","e","r","wiper"
"bards","b","a","r","d","s","bards"
"briny","b","r","i","n","y","briny"
"staid","s","t","a","i","d","staid"
"hocks","h","o","c","k","s","hocks"
"ochre","o","c","h","r","e","ochre"
"yummy","y","u","m","m","y","yum"
"gents","g","e","n","t","s","gents"
"soupy","s","o","u","p","y","soupy"
"roper","r","o","p","e","r","rope"
"swath","s","w","a","t","h","swath"
"cameo","c","a","m","e","o","cameo"
"edger","e","d","g","e","r","edgr"
"spate","s","p","a","t","e","spate"
"gimme","g","i","m","m","e","gime"
"ebbed","e","b","b","e","d","ebd"
"breve","b","r","e","v","e","brev"
"theta","t","h","e","t","a","thea"
"deems","d","e","e","m","s","dems"
"dykes","d","y","k","e","s","dykes"
"servo","s","e","r","v","o","servo"
"telly","t","e","l","l","y","tely"
"tabby","t","a","b","b","y","taby"
"tares","t","a","r","e","s","tares"
"blocs","b","l","o","c","s","blocs"
"welch","w","e","l","c","h","welch"
"ghoul","g","h","o","u","l","ghoul"
"vitae","v","i","t","a","e","vitae"
"cumin","c","u","m","i","n","cumin"
"dinky","d","i","n","k","y","dinky"
"bronc","b","r","o","n","c","bronc"
"tabor","t","a","b","o","r","tabor"
"teeny","t","e","e","n","y","teny"
"comer","c","o","m","e","r","comer"
"borer","b","o","r","e","r","bore"
"sired","s","i","r","e","d","sired"
"privy","p","r","i","v","y","privy"
"mammy","m","a","m","m","y","may"
"deary","d","e","a","r","y","deary"
"gyros","g","y","r","o","s","gyros"
"sprit","s","p","r","i","t","sprit"
"conga","c","o","n","g","a","conga"
"quire","q","u","i","r","e","quire"
"thugs","t","h","u","g","s","thugs"
"furor","f","u","r","o","r","furo"
